noisy_input,clean_output,difficulty,split
miisty,misty,medium,train
emporiasmrat,emporiasmart,medium,train
padi,paid,medium,train
dupplex,duplex,medium,train
mophiie,mophie,medium,train
tessla,tesla,medium,train
earsable,erasable,medium,train
phttechus,pthtechus,medium,train
loock,lock,medium,train
keypaad,keypad,medium,train
gradien,gradient,medium,train
dreiafch,dreifach,medium,train
miruis,mirusi,medium,train
waave,wave,medium,train
upgarde,upgrade,medium,train
simplicitty,simplicity,medium,train
camoon,camon,medium,train
simpliciyt,simplicity,medium,train
issheep,isheep,medium,train
cosmeetic,cosmetic,medium,train
meetorite,meteorite,medium,train
raaom,raom,medium,train
sykblue,skyblue,medium,train
siliconne,silicone,medium,train
roound,round,medium,train
storageunnits,storageunits,medium,train
crooss,cross,medium,train
textin,texting,medium,train
neeckhanging,neckhanging,medium,train
kkdtd,kktdd,medium,train
lagono,lagoon,medium,train
yearr,year,medium,train
wallett,wallet,medium,train
jlcqok,jlcoqk,medium,train
sschwarz,schwarz,medium,train
desier,desire,medium,train
rroyole,royole,medium,train
alcat,alcatel,medium,train
pvoa,pova,medium,train
mteeor,meteor,medium,train
khjd,khdj,medium,train
azrue,azure,medium,train
burgun,burgundy,medium,train
excellemt,excellent,medium,train
openre,opener,medium,train
hoolgraphic,holographic,medium,train
neearss,neears,medium,train
aweso,awesome,medium,train
naroo,naroote,medium,train
faacial,facial,medium,train
ciiciglow,ciciglow,medium,train
xogdy,xgody,medium,train
sparrkling,sparkling,medium,train
foldablee,foldable,medium,train
nndczdhc,ndnczdhc,medium,train
smaprhones,smarphones,medium,train
uncontrcated,uncontracted,medium,train
vintgae,vintage,medium,train
parrt,part,medium,train
unihretz,unihertz,medium,train
windwos,windows,medium,train
ssound,sound,medium,train
europpean,european,medium,train
nillk,nillkin,medium,train
pprime,prime,medium,train
polled,poled,medium,train
ultramari,ultramarine,medium,train
dialng,dialing,medium,train
lume,lumens,medium,train
lnie,line,medium,train
estiink,estink,medium,train
editi,edition,medium,train
hiipipooo,hipipooo,medium,train
faaux,faux,medium,train
gold,golden,medium,train
galze,glaze,medium,train
crrime,crime,medium,train
arcti,arctic,medium,train
olivee,olive,medium,train
slatte,slate,medium,train
plabyack,playback,medium,train
luminosu,luminous,medium,train
jeerys,jerys,medium,train
serie,series,medium,train
galss,glass,medium,train
photoss,photos,medium,train
hssdpa,hsdpa,medium,train
legeend,legend,medium,train
fanta,fantasy,medium,train
teesn,teens,medium,train
pugladas,pulgadas,medium,train
argant,argent,medium,train
stnad,stand,medium,train
movistarr,movistar,medium,train
dedicate,dedicated,medium,train
lumen,lumens,medium,train
blalcight,blaclight,medium,train
unniwa,uniwa,medium,train
ttools,tools,medium,train
glaceir,glacier,medium,train
peaco,peacook,medium,train
indig,indigo,medium,train
lecia,leica,medium,train
worrk,work,medium,train
roohs,rohs,medium,train
automat,automatic,medium,train
xgoyd,xgody,medium,train
sparklling,sparkling,medium,train
rion,rino,medium,train
hassleblad,hasselblad,medium,train
cossplay,cosplay,medium,train
cheaepst,cheapest,medium,train
absorptiom,absorption,medium,train
purrse,purse,medium,train
flsah,flash,medium,train
class,classic,medium,train
stylu,stylus,medium,train
ampliifed,amplified,medium,train
punktt,punkt,medium,train
unbreakabl,unbreakable,medium,train
dorpscreen,dropscreen,medium,train
empor,emporia,medium,train
beautfiul,beautiful,medium,train
eemrgency,emergency,medium,train
flatt,flat,medium,train
butterflie,butterflies,medium,train
garding,grading,medium,train
oikab,oikabio,medium,train
lsuh,lush,medium,train
ootterbox,otterbox,medium,train
separaet,separate,medium,train
cangurersa,cangureras,medium,train
folldable,foldable,medium,train
frnot,front,medium,train
measurign,measuring,medium,train
lionn,lion,medium,train
brillia,brilliant,medium,train
powerm,powermax,medium,train
design,designed,medium,train
loocation,location,medium,train
qwrety,qwerty,medium,train
stronng,strong,medium,train
tossuny,tosuny,medium,train
blaackberry,blackberry,medium,train
mluti,multi,medium,train
fallimg,falling,medium,train
ttiming,timing,medium,train
cyna,cyan,medium,train
fineline,fineliner,medium,train
anggrke,anggrek,medium,train
cutainsforbedrooom,cutainsforbedroom,medium,train
navigatio,navigation,medium,train
wallet,wallets,medium,train
ticktokc,ticktock,medium,train
acce,access,medium,train
ttrasera,trasera,medium,train
geunine,genuine,medium,train
gravle,gravel,medium,train
compatibiliyt,compatibility,medium,train
cangureeras,cangureras,medium,train
pikn,pink,medium,train
maxc,maxcom,medium,train
gorill,gorilla,medium,train
tooddmomy,toddmomy,medium,train
geolocati,geolocation,medium,train
bidr,bird,medium,train
rtoary,rotary,medium,train
frnotcamera,frontcamera,medium,train
inmarsatt,inmarsat,medium,train
mcahines,machines,medium,train
weahter,weather,medium,train
kaaios,kaios,medium,train
entati,entatial,medium,train
onlnie,online,medium,train
pohtographic,photographic,medium,train
zues,zeus,medium,train
seeniors,seniors,medium,train
picturee,picture,medium,train
poewr,power,medium,train
fotoos,fotos,medium,train
termiinal,terminal,medium,train
transflaash,transflash,medium,train
orrganizer,organizer,medium,train
iitaly,italy,medium,train
lsitening,listening,medium,train
perfoorated,perforated,medium,train
vretu,vertu,medium,train
hyri,hyrich,medium,train
hotspo,hotspot,medium,train
koong,kong,medium,train
fuchsai,fuchsia,medium,train
watch,watches,medium,train
platin,platinum,medium,train
schnurgebudnenes,schnurgebundenes,medium,train
beezls,bezels,medium,train
beautificaton,beautification,medium,train
expandde,expanded,medium,train
scwharz,schwarz,medium,train
irron,iron,medium,train
proo,pro,medium,train
hybrid,hybride,medium,train
fodl,fold,medium,train
tracre,tracer,medium,train
tarnis,tarnish,medium,train
avengerrs,avengers,medium,train
explosio,explosion,medium,train
mandaal,mandala,medium,train
etthernet,ethernet,medium,train
otars,otras,medium,train
oast,osat,medium,train
perforrmance,performance,medium,train
monocula,monocular,medium,train
budnle,bundle,medium,train
univers,universe,medium,train
condiiton,condition,medium,train
eriscson,ericsson,medium,train
verry,very,medium,train
aelrt,alert,medium,train
ttangxi,tangxi,medium,train
rneewd,renewd,medium,train
builde,builder,medium,train
mobiwirre,mobiwire,medium,train
casee,case,medium,train
pohne,phone,medium,train
dorro,doro,medium,train
masquerad,masquerade,medium,train
baank,bank,medium,train
eurasia,eurasian,medium,train
exppanded,expanded,medium,train
securiyt,security,medium,train
edegs,edges,medium,train
fihs,fish,medium,train
swissvoi,swissvoice,medium,train
takn,tank,medium,train
pporsche,porsche,medium,train
pokcet,pocket,medium,train
corwn,crown,medium,train
octacoree,octacore,medium,train
activa,activate,medium,train
mael,male,medium,train
civilina,civilian,medium,train
clely,celly,medium,train
amloed,amoled,medium,train
inclsuive,inclusive,medium,train
holiidyoyo,holidyoyo,medium,train
extroardinary,extraordinary,medium,train
decoraiton,decoration,medium,train
sstraps,straps,medium,train
vollte,volte,medium,train
gaatuida,gatuida,medium,train
astrro,astro,medium,train
walllets,wallets,medium,train
faec,face,medium,train
recahrgeable,rechargeable,medium,train
wtaching,watching,medium,train
emporiia,emporia,medium,train
skeetch,sketch,medium,train
toughphoen,toughphone,medium,train
helath,health,medium,train
boradcast,broadcast,medium,train
windpproof,windproof,medium,train
displya,display,medium,train
message,messages,medium,train
audioo,audio,medium,train
rleoj,reloj,medium,train
sshaqx,shaqx,medium,train
facemkas,facemaks,medium,train
holde,holders,medium,train
toughen,toughened,medium,train
bracerrs,bracers,medium,train
uoncked,unocked,medium,train
resta,restart,medium,train
datinng,dating,medium,train
boarrd,board,medium,train
clarro,claro,medium,train
minutees,minutes,medium,train
tapee,tape,medium,train
worrldwide,worldwide,medium,train
hevaen,heaven,medium,train
oxfo,oxford,medium,train
caancelling,cancelling,medium,train
shoocking,shocking,medium,train
whatspa,whatsap,medium,train
ssupoort,supoort,medium,train
icno,icon,medium,train
lavenedr,lavender,medium,train
stopwat,stopwatch,medium,train
multciolour,multicolour,medium,train
inclusvie,inclusive,medium,train
liight,light,medium,train
turnk,trunk,medium,train
varia,variant,medium,train
rainporof,rainproof,medium,train
didiseao,didiseaon,medium,train
expplorer,explorer,medium,train
qualtiy,quality,medium,train
adpaters,adapters,medium,train
midnnight,midnight,medium,train
ouktiel,oukitel,medium,train
onxy,onyx,medium,train
fairhpone,fairphone,medium,train
smarpthon,smarpthone,medium,train
telefon,telefone,medium,train
ttian,titan,medium,train
arrchery,archery,medium,train
lastts,lasts,medium,train
redmag,redmagic,medium,train
limouyi,limouyin,medium,train
writimg,writing,medium,train
grisp,grips,medium,train
coollision,collision,medium,train
bilnd,blind,medium,train
worlsd,worlds,medium,train
closre,closer,medium,train
taset,taste,medium,train
quiit,quit,medium,train
muonted,mounted,medium,train
mesasges,messages,medium,train
emeradl,emerald,medium,train
hoours,hours,medium,train
fullh,fullhd,medium,train
grrip,grip,medium,train
dimension,dimensional,medium,train
crossacll,crosscall,medium,train
stationa,stationary,medium,train
inspiire,inspire,medium,train
dumbphon,dumbphone,medium,train
telepho,telephoto,medium,train
deevices,devices,medium,train
inetrnal,internal,medium,train
ressitente,resistente,medium,train
cooelr,cooler,medium,train
require,required,medium,train
netwokring,networking,medium,train
gllow,glow,medium,train
loudpseakers,loudspeakers,medium,train
butetrflies,butterflies,medium,train
noougat,nougat,medium,train
fashionablle,fashionable,medium,train
bolooramo,boloramo,medium,train
itally,italy,medium,train
smybols,symbols,medium,train
safe,safety,medium,train
umdiigi,umidigi,medium,train
periscop,periscope,medium,train
downlooad,download,medium,train
eaaac,eaac,medium,train
oxofrd,oxford,medium,train
hybridee,hybride,medium,train
watche,watches,medium,train
florla,floral,medium,train
oirgin,origin,medium,train
continouus,continuous,medium,train
malee,male,medium,train
batmaan,batman,medium,train
alphaa,alpha,medium,train
homsf,homsfou,medium,train
blackllist,blacklist,medium,train
stylis,stylish,medium,train
calnedar,calendar,medium,train
satrtrails,startrails,medium,train
hand,handle,medium,train
llighter,lighter,medium,train
dropshippping,dropshipping,medium,train
devicees,devices,medium,train
relooj,reloj,medium,train
kuidamo,kuidamos,medium,train
lttpo,ltpo,medium,train
uniisoc,unisoc,medium,train
rreset,reset,medium,train
hunteer,hunter,medium,train
compnoent,component,medium,train
uisng,using,medium,train
piixel,pixel,medium,train
steal,stealth,medium,train
downnload,download,medium,train
loaedd,loaded,medium,train
redhoood,redhood,medium,train
panoarmic,panoramic,medium,train
suitca,suitcase,medium,train
tunng,tuning,medium,train
phantoom,phantom,medium,train
writswatch,wristwatch,medium,train
lecturse,lectures,medium,train
buttonn,button,medium,train
hloders,holders,medium,train
sspeed,speed,medium,train
discontiinued,discontinued,medium,train
zenfoone,zenfone,medium,train
foott,foot,medium,train
cfuati,cufati,medium,train
sportts,sports,medium,train
activatiom,activation,medium,train
lavanedr,lavander,medium,train
imppaired,impaired,medium,train
adapte,adapters,medium,train
naranj,naranja,medium,train
essetnials,essentials,medium,train
scho,school,medium,train
toool,tool,medium,train
sttarscape,starscape,medium,train
speakesr,speakers,medium,train
photograp,photograph,medium,train
framess,frames,medium,train
lectrues,lectures,medium,train
opptical,optical,medium,train
replaaceable,replaceable,medium,train
bateery,batery,medium,train
skettch,sketch,medium,train
tpio,tipo,medium,train
sasmun,sasmung,medium,train
tenco,tecno,medium,train
eelder,elder,medium,train
clals,calls,medium,train
broowsers,browsers,medium,train
meteoroite,meteoorite,medium,train
rcak,rack,medium,train
miinmalist,minimalist,medium,train
kuidamoss,kuidamos,medium,train
faetures,features,medium,train
loocations,locations,medium,train
smoooth,smooth,medium,train
minss,mins,medium,train
eemporia,emporia,medium,train
mophei,mophie,medium,train
smalelr,smaller,medium,train
iinterner,interner,medium,train
mtaz,matz,medium,train
overalll,overall,medium,train
zelloo,zello,medium,train
isheepp,isheep,medium,train
windprooof,windproof,medium,train
corees,cores,medium,train
metalllic,metallic,medium,train
symiban,symbian,medium,train
annadu,annadue,medium,train
smarppohne,smarpphone,medium,train
takl,talk,medium,train
flexib,flexible,medium,train
simcar,simcard,medium,train
lollip,lollipop,medium,train
totorrity,totority,medium,train
goshydaa,goshyda,medium,train
mues,muse,medium,train
ltain,latin,medium,train
asixxs,asixxsix,medium,train
trned,trend,medium,train
fatnasy,fantasy,medium,train
cueb,cube,medium,train
supeerman,superman,medium,train
smarrtphones,smartphones,medium,train
bllacklist,blacklist,medium,train
ultmiate,ultimate,medium,train
rhinsetones,rhinestones,medium,train
asisst,assist,medium,train
xcovre,xcover,medium,train
smartphone,smartphones,medium,train
reunino,reunion,medium,train
coasta,coastal,medium,train
cuifa,cuifati,medium,train
azrety,azerty,medium,train
nyllon,nylon,medium,train
gradnig,grading,medium,train
ocat,octa,medium,train
geaar,gear,medium,train
shappe,shape,medium,train
localisati,localisation,medium,train
carden,cardenal,medium,train
kapook,kapok,medium,train
spectr,spectrum,medium,train
speedobx,speedbox,medium,train
llvnarery,lvnarery,medium,train
lsot,lost,medium,train
identificattion,identification,medium,train
summ,summer,medium,train
ssurfing,surfing,medium,train
pllatinum,platinum,medium,train
dsik,disk,medium,train
featuirng,featuring,medium,train
handbaag,handbag,medium,train
aavrcp,avrcp,medium,train
ggogles,goggles,medium,train
offic,office,medium,train
aadvanced,advanced,medium,train
riznb,riznbl,medium,train
hspda,hsdpa,medium,train
ignitoin,ignition,medium,train
rdaio,radio,medium,train
brwon,brown,medium,train
quallity,quality,medium,train
corla,coral,medium,train
coolumn,column,medium,train
laevnder,lavender,medium,train
trukn,trunk,medium,train
ornament,ornaments,medium,train
sayoghy,saygohy,medium,train
consumabels,consumables,medium,train
oenplus,oneplus,medium,train
gloev,glove,medium,train
premuim,premium,medium,train
retroo,retro,medium,train
germanny,germany,medium,train
smalelst,smallest,medium,train
bracleets,bracelets,medium,train
staiblisation,stabilisation,medium,train
osatt,osat,medium,train
